Product code;Price;Product name
"EKO-0003";"69.99";"Таз 4л [EKK2646]"
"EKO-0004";"89.99";"Таз 5л [EKK2749]"
"EKO-0004";"89.99";"Таз 5л [EKK2749]"
"EKO-0005";"99.99";"Таз 7л [EKK2723]"
"EKO-0005";"99.99";"Таз 7л [EKK2723]"
"EKO-0006";"133.99";"Таз 10л [EKK2685]"
"EKO-0006";"133.99";"Таз 10л [EKK2685]"
"EKO-0007";"201.98";"Таз 15л прозрачный [EKK2686]"
"EKO-0007";"201.98";"Таз 15л прозрачный [EKK2686]"
"EKO-0008";"239.98";"Таз 15л овальный [EKK2775]"
"EKO-0008";"239.98";"Таз 15л овальный [EKK2775]"
"EKO-0009";"299.97";"Таз 20л овальный [EKK2776]"
"EKO-0009";"299.97";"Таз 20л овальный [EKK2776]"
"EKO-0010";"167.98";"Таз 9л квадратный [EKK2766]"
"EKO-0010";"167.98";"Таз 9л квадратный [EKK2766]"
"EKO-0011";"109.99";"Таз строительный 12л. [EKK1942]"
"EKO-0011";"109.99";"Таз строительный 12л. [EKK1942]"
"EKO-0012";"355.96";"Таз овальный 25л. [EKK2728]"
"EKO-0012";"355.96";"Таз овальный 25л. [EKK2728]"
"CRV-0293";"3349.67";"Ведро для мусора Deco Bin с педалью, 50 л [02162]"
"CRV-0310";"199.98";"Миска квадратная 33см 10л LUX (гранит) [05141-114]"
"CRV-0310";"199.98";"Миска квадратная 33см 10л LUX (гранит) [05141-114]"
"CRV-0311";"199.98";"Миска квадратная 33см 10л LUX (зеленый) [05141-078]"
"CRV-0311";"199.98";"Миска квадратная 33см 10л LUX (зеленый) [05141-078]"
"CRV-0312";"199.98";"Миска квадратная 33см 10л LUX (бежевый) [05141-704]"
"CRV-0312";"199.98";"Миска квадратная 33см 10л LUX (бежевый) [05141-704]"
"CRV-0313";"349.97";"Миска для смешивания (красный) 5л [00544-416]"
"CRV-0313";"349.97";"Миска для смешивания (красный) 5л [00544-416]"
"CRV-0314";"279.97";"Миска для смешивания (красный) 3л [00548-416]"
"CRV-0314";"279.97";"Миска для смешивания (красный) 3л [00548-416]"
"CRV-0315";"199.98";"Миска для смешивания (красный) 1.8л [00549-416]"
"CRV-0315";"199.98";"Миска для смешивания (красный) 1.8л [00549-416]"
"CRV-0316";"169.98";"Миска круглая 9л (гранит) [13304-114]"
"CRV-0316";"169.98";"Миска круглая 9л (гранит) [13304-114]"
"CRV-0317";"169.98";"Миска круглая 9л (желтый) [13304-244]"
"CRV-0317";"169.98";"Миска круглая 9л (желтый) [13304-244]"
"CRV-0318";"169.98";"Миска круглая 9л (бежевый) [13304-704]"
"CRV-0318";"169.98";"Миска круглая 9л (бежевый) [13304-704]"
"CRV-0319";"169.98";"Миска круглая 9л (голубой) [13304-683]"
"CRV-0319";"169.98";"Миска круглая 9л (голубой) [13304-683]"
"CRV-0320";"279.97";"Миска для смешивания 3л (зеленый) [00548-598]"
"CRV-0320";"279.97";"Миска для смешивания 3л (зеленый) [00548-598]"
"CRV-0321";"199.98";"Миска для смешивания 1.8л (оранжевый) [00549-370]"
"CRV-0321";"199.98";"Миска для смешивания 1.8л (оранжевый) [00549-370]"
"CRV-0322";"199.98";"Миска для смешивания 1.8л (розовый) [00549-415]"
"CRV-0322";"199.98";"Миска для смешивания 1.8л (розовый) [00549-415]"
"CRV-0323";"199.98";"Миска для смешивания 1.8л (зеленый) [00549-598]"
"CRV-0323";"199.98";"Миска для смешивания 1.8л (зеленый) [00549-598]"
"CRV-0324";"299.97";"Миска круглая 18л (гранит) [13305-114]"
"CRV-0324";"299.97";"Миска круглая 18л (гранит) [13305-114]"
"CRV-0325";"299.97";"Миска круглая 18л (желтый) [13305-244]"
"CRV-0325";"299.97";"Миска круглая 18л (желтый) [13305-244]"
"CRV-0326";"299.97";"Миска круглая 18л (голубой) [13305-683]"
"CRV-0326";"299.97";"Миска круглая 18л (голубой) [13305-683]"
"CRV-0327";"299.97";"Миска круглая 18л (бежевый) [13305-704]"
"CRV-0327";"299.97";"Миска круглая 18л (бежевый) [13305-704]"
"CRV-0328";"349.97";"Миска для смешивания 5л (оранжевый) [00544-370]"
"CRV-0328";"349.97";"Миска для смешивания 5л (оранжевый) [00544-370]"
"CRV-0329";"349.97";"Миска для смешивания 5л (розовый) [00544-415]"
"CRV-0329";"349.97";"Миска для смешивания 5л (розовый) [00544-415]"
"CRV-0330";"349.97";"Миска для смешивания 5л (зеленый) [00544-598]"
"CRV-0330";"349.97";"Миска для смешивания 5л (зеленый) [00544-598]"
"CRV-0331";"279.97";"Миска для смешивания 3л (розовый) [00548-415]"
"CRV-0331";"279.97";"Миска для смешивания 3л (розовый) [00548-415]"
"CRV-0332";"279.97";"Миска для смешивания 3л (оранжевый) [00548-370]"
"CRV-0332";"279.97";"Миска для смешивания 3л (оранжевый) [00548-370]"
"CRV-0333";"249.98";"Миска квадратная 36см 14л LUX (зеленый) [05142-078]"
"CRV-0333";"249.98";"Миска квадратная 36см 14л LUX (зеленый) [05142-078]"
"CRV-0334";"249.98";"Миска квадратная 36см 14л LUX (гранит) [05142-114]"
"CRV-0334";"249.98";"Миска квадратная 36см 14л LUX (гранит) [05142-114]"
"CRV-0335";"249.98";"Миска квадратная 36см 14л LUX (бежевый) [05142-704]"
"CRV-0335";"249.98";"Миска квадратная 36см 14л LUX (бежевый) [05142-704]"
"EKO-0014";"159.98";"Ведро 7л с крышкой [EKK2724K]"
"EKO-0014";"159.98";"Ведро 7л с крышкой [EKK2724K]"
"EKO-0015";"169.98";"Ведро 10л [EKK2679]"
"EKO-0015";"169.98";"Ведро 10л [EKK2679]"
"EKO-0016";"179.98";"Ведро 10л прозрачное [EKK2679P]"
"EKO-0016";"179.98";"Ведро 10л прозрачное [EKK2679P]"
"EKO-0017";"217.98";"Ведро 10л прозрачное с крышкой [EKK2679PK]"
"EKO-0017";"217.98";"Ведро 10л прозрачное с крышкой [EKK2679PK]"
"EKO-0018";"205.98";"Ведро 12л [EKK2680]"
"EKO-0018";"205.98";"Ведро 12л [EKK2680]"
"EKO-0019";"201.98";"Ведро 9л [EKK2755]"
"EKO-0019";"201.98";"Ведро 9л [EKK2755]"
"EKO-0020";"159.98";"Ведро 9л прозрачное [EKK2755P]"
"EKO-0020";"159.98";"Ведро 9л прозрачное [EKK2755P]"
"EKO-0021";"201.98";"Ведро 9л прозрачное с крышкой [EKK2755PK]"
"EKO-0021";"201.98";"Ведро 9л прозрачное с крышкой [EKK2755PK]"
"EKO-0022";"223.98";"Ведро 11л с крышкой [EKK2756K]"
"EKO-0022";"223.98";"Ведро 11л с крышкой [EKK2756K]"
"EKO-0023";"301.97";"Ведро 14л с крышкой [EKK2803K]"
"EKO-0023";"301.97";"Ведро 14л с крышкой [EKK2803K]"
"EKO-0024";"243.98";"Ведро 14л прозрачное [EKK2803P]"
"EKO-0024";"243.98";"Ведро 14л прозрачное [EKK2803P]"
"EKO-0025";"289.97";"Ведро 14л прозрачное с крышкой [EKK2803PK]"
"EKO-0025";"289.97";"Ведро 14л прозрачное с крышкой [EKK2803PK]"
"EKO-0026";"333.97";"Ведро 16л [EKK2796]"
"EKO-0026";"333.97";"Ведро 16л [EKK2796]"
"EKO-0027";"201.98";"Ведро садовое 12л [EKK1963]"
"EKO-0027";"201.98";"Ведро садовое 12л [EKK1963]"
"EKO-0028";"227.98";"Ведро 10л.прям.с крышкой [EKK2729]"
"EKO-0028";"227.98";"Ведро 10л.прям.с крышкой [EKK2729]"
"EKO-0029";"129.99";"Ведро 7л прозрачное [EKK2724P]"
"EKO-0029";"129.99";"Ведро 7л прозрачное [EKK2724P]"
"EKO-0030";"243.98";"Ведро 20л строительное [EKK2733]"
"EKO-0030";"243.98";"Ведро 20л строительное [EKK2733]"
"EKO-0031";"187.98";"Ведро 16л строительное [EKK2780]"
"EKO-0031";"187.98";"Ведро 16л строительное [EKK2780]"
"EKO-0032";"151.98";"Ведро 12л строительное [EKK2779]"
"EKO-0032";"151.98";"Ведро 12л строительное [EKK2779]"
"EKO-0033";"163.98";"Ведро 7л прозрачное с крышкой [EKK2724PK]"
"EKO-0033";"163.98";"Ведро 7л прозрачное с крышкой [EKK2724PK]"
"PMB-0091";"71.99";"Банка для сыпучих продуктов с ложкой 0.75л [C306]"
"PMB-0091";"71.99";"Банка для сыпучих продуктов с ложкой 0.75л [C306]"
"PMB-0092";"77.99";"Банка для сыпучих продуктов овальная 1.0л [C252]"
"PMB-0092";"77.99";"Банка для сыпучих продуктов овальная 1.0л [C252]"
"PMB-0093";"111.99";"Банка для сыпучих продуктов круглая 1.4л [C262]"
"PMB-0093";"111.99";"Банка для сыпучих продуктов круглая 1.4л [C262]"
"PMB-0094";"111.99";"Банка для ваты [C739]"
"PMB-0094";"111.99";"Банка для ваты [C739]"
"PMB-0095";"103.99";"Банка для сыпучих продуктов 2л [C293]"
"PMB-0095";"103.99";"Банка для сыпучих продуктов 2л [C293]"
"PMB-0096";"89.99";"Банка для сыпучих продуктов 1.5л [C294]"
"PMB-0096";"89.99";"Банка для сыпучих продуктов 1.5л [C294]"
"PMB-0097";"65.99";"Банка для сыпучих продуктов круглая 0.6л [C297]"
"PMB-0097";"65.99";"Банка для сыпучих продуктов круглая 0.6л [C297]"
"PMB-0098";"91.99";"Банка для сыпучих продуктов круглая 1.0л [C296]"
"PMB-0098";"91.99";"Банка для сыпучих продуктов круглая 1.0л [C296]"
"PMB-0099";"101.99";"Банка для сыпучих продуктов квадратная 1.2л [C267]"
"PMB-0099";"101.99";"Банка для сыпучих продуктов квадратная 1.2л [C267]"
"PMB-0100";"145.99";"Банка для сыпучих продуктов квадратная 2.2л [C268]"
"PMB-0100";"145.99";"Банка для сыпучих продуктов квадратная 2.2л [C268]"
"PMB-0101";"69.99";"Банка для сыпучих продуктов 0.6л с вакуумной крышкой [C29701]"
"PMB-0101";"69.99";"Банка для сыпучих продуктов 0.6л с вакуумной крышкой [C29701]"
"PMB-0102";"87.99";"Банка для сыпучих продуктов 1л с вакуумной крышкой [C29601]"
"PMB-0102";"87.99";"Банка для сыпучих продуктов 1л с вакуумной крышкой [C29601]"
"PMB-0103";"105.99";"Банка для сыпучих продуктов 1.4л с вакуумной крышкой [C26201]"
"PMB-0103";"105.99";"Банка для сыпучих продуктов 1.4л с вакуумной крышкой [C26201]"
"PMB-0104";"38.00";"Банка для сыпучих продуктов 0.7л с закручивающейся крышкой [C441]"
"PMB-0104";"38.00";"Банка для сыпучих продуктов 0.7л с закручивающейся крышкой [C441]"
"PMB-0105";"46.00";"Банка для сыпучих продуктов 1.0л с закручивающейся крышкой [C442]"
"PMB-0105";"46.00";"Банка для сыпучих продуктов 1.0л с закручивающейся крышкой [C442]"
"PMB-0106";"32.00";"Банка для хранения продуктов 0.3л [C431]"
"PMB-0106";"32.00";"Банка для хранения продуктов 0.3л [C431]"
"PMB-0107";"32.00";"Банка для хранения продуктов 0.5л [C432]"
"PMB-0107";"32.00";"Банка для хранения продуктов 0.5л [C432]"
"PMB-0108";"36.00";"Банка для хранения продуктов 0.6л [C433]"
"PMB-0108";"36.00";"Банка для хранения продуктов 0.6л [C433]"
"PMB-0109";"50.00";"Банка для хранения продуктов 1.3л [C443]"
"PMB-0109";"50.00";"Банка для хранения продуктов 1.3л [C443]"
"PMB-0110";"46.00";"Банка ПРЕМИУМ 0.5л с герметичной крышкой [C43201]"
"PMB-0110";"46.00";"Банка ПРЕМИУМ 0.5л с герметичной крышкой [C43201]"
"PMB-0111";"46.00";"Банка ПРЕМИУМ 0.6л с герметичной крышкой [C43301]"
"PMB-0111";"46.00";"Банка ПРЕМИУМ 0.6л с герметичной крышкой [C43301]"
"PMB-0112";"44.00";"Банка ПРЕМИУМ 0.3л с герметичной крышкой [C43101]"
"PMB-0112";"44.00";"Банка ПРЕМИУМ 0.3л с герметичной крышкой [C43101]"
"LMN-0027";"216.98";"Банка стеклянная с клипсой BAMBOO 1200мл [DM2219-4-12]"
"LMN-0027";"216.98";"Банка стеклянная с клипсой BAMBOO 1200мл [DM2219-4-12]"
"LMN-0028";"174.98";"Банка стеклянная с клипсой BAMBOO 700мл [DM2219-4-13]"
"LMN-0028";"174.98";"Банка стеклянная с клипсой BAMBOO 700мл [DM2219-4-13]"
"LMN-0029";"149.99";"Банка стеклянная с клипсой BAMBOO 470мл [DM2219-4-14]"
"LMN-0029";"149.99";"Банка стеклянная с клипсой BAMBOO 470мл [DM2219-4-14]"
"LMN-0030";"174.98";"Банка стеклянная с клипсой PARADISE BIRD 700мл [DM2219-4-23]"
"LMN-0030";"174.98";"Банка стеклянная с клипсой PARADISE BIRD 700мл [DM2219-4-23]"
"LMN-0031";"149.99";"Банка стеклянная с клипсой PARADISE BIRD 470мл [DM2219-4-24]"
"LMN-0031";"149.99";"Банка стеклянная с клипсой PARADISE BIRD 470мл [DM2219-4-24]"
"LMN-0032";"167.98";"Банка стекляннаятреугольная с пластиковой крышкой SUNFLOWER 1500мл [DM2310-4-12]"
"LMN-0032";"167.98";"Банка стекляннаятреугольная с пластиковой крышкой SUNFLOWER 1500мл [DM2310-4-12]"
"LMN-0033";"132.99";"Банка стеклянная треугольная с пластиковой крышкой SUNFLOWER 1000мл [DM2310-4-13]"
"LMN-0033";"132.99";"Банка стеклянная треугольная с пластиковой крышкой SUNFLOWER 1000мл [DM2310-4-13]"
"LMN-0034";"104.99";"Банка стеклянная треугольная с пластиковой крышкой SUNFLOWER 600мл [DM2310-4-14]"
"LMN-0034";"104.99";"Банка стеклянная треугольная с пластиковой крышкой SUNFLOWER 600мл [DM2310-4-14]"
"LMN-0035";"216.98";"Банка стеклянная с клипсой PAPILLON 1200мл [DM2219-4-42]"
"LMN-0035";"216.98";"Банка стеклянная с клипсой PAPILLON 1200мл [DM2219-4-42]"
"LMN-0042";"320.97";"Банка БИГ КЛАБ 1.5л [34818]"
"LMN-0042";"320.97";"Банка БИГ КЛАБ 1.5л [34818]"
"LMN-0036";"162.98";"Банка стеклянная с клипсой PAPILLON 470мл [DM2219-4-44]"
"LMN-0036";"162.98";"Банка стеклянная с клипсой PAPILLON 470мл [DM2219-4-44]"
"LMN-0037";"162.98";"Банка стеклянная с клипсой PETAL 1200ml [DM2219-4-52]"
"LMN-0037";"162.98";"Банка стеклянная с клипсой PETAL 1200ml [DM2219-4-52]"
"LMN-0038";"143.99";"Банка стеклянная с клипсой PETAL 700ml [DM2219-4-53]"
